Order ID,Order Date,Ship Date,Customer ID,Product ID,Geography Key,Sales,Quantity,Discount,Profit,Shipping Days,Is Returned,Order Date Key,Ship Date Key
ORD-2025-12717,2025-11-09,2025-11-12,CUST-0497,PROD-0043,GEO-0025,177.0,3,0.0,88.32,3,0,20251109,20251112
ORD-2025-12960,2025-11-09,2025-11-12,CUST-0544,PROD-0023,GEO-0021,224.1,1,0.1,99.44,3,0,20251109,20251112
ORD-2025-13043,2025-11-09,2025-11-11,CUST-0562,PROD-0023,GEO-0003,1992.0,8,0.0,1001.52,2,0,20251109,20251111
ORD-2025-13088,2025-11-09,2025-11-12,CUST-0568,PROD-0033,GEO-0013,709.8,6,0.3,176.33,3,0,20251109,20251112
ORD-2025-10815,2025-11-10,2025-11-13,CUST-0154,PROD-0018,GEO-0020,1134.3,6,0.05,441.52,3,0,20251110,20251113
ORD-2025-11545,2025-11-10,2025-11-11,CUST-0295,PROD-0036,GEO-0005,49.0,1,0.0,25.49,1,0,20251110,20251111
ORD-2025-11746,2025-11-10,2025-11-15,CUST-0330,PROD-0049,GEO-0018,66.0,3,0.0,28.6,5,0,20251110,20251115
ORD-2025-11866,2025-11-10,2025-11-15,CUST-0350,PROD-0024,GEO-0004,299.0,1,0.0,153.79,5,0,20251110,20251115
ORD-2025-12588,2025-11-10,2025-11-12,CUST-0471,PROD-0014,GEO-0021,670.5,5,0.1,367.26,2,0,20251110,20251112
ORD-2025-13040,2025-11-10,2025-11-11,CUST-0561,PROD-0054,GEO-0028,1270.75,5,0.15,545.68,1,0,20251110,20251111
ORD-2025-13943,2025-11-10,2025-11-13,CUST-0738,PROD-0002,GEO-0013,1798.0,2,0.0,746.19,3,0,20251110,20251113
ORD-2025-11047,2025-11-11,2025-11-12,CUST-0193,PROD-0017,GEO-0032,2097.0,3,0.0,943.7,1,0,20251111,20251112
ORD-2025-12453,2025-11-11,2025-11-14,CUST-0453,PROD-0020,GEO-0011,942.3,3,0.1,441.62,3,0,20251111,20251114
ORD-2025-12914,2025-11-11,2025-11-14,CUST-0530,PROD-0053,GEO-0027,12.0,1,0.0,2.07,3,0,20251111,20251114
ORD-2025-10284,2025-11-12,2025-11-16,CUST-0064,PROD-0015,GEO-0027,178.0,2,0.0,95.16,4,0,20251112,20251116
ORD-2025-10970,2025-11-12,2025-11-15,CUST-0180,PROD-0015,GEO-0013,89.0,1,0.0,48.41,3,0,20251112,20251115
ORD-2025-11529,2025-11-12,2025-11-14,CUST-0292,PROD-0021,GEO-0020,399.0,1,0.0,204.61,2,0,20251112,20251114
ORD-2025-11734,2025-11-12,2025-11-14,CUST-0327,PROD-0060,GEO-0019,13.3,1,0.05,4.1,2,0,20251112,20251114
ORD-2025-12174,2025-11-12,2025-11-17,CUST-0403,PROD-0015,GEO-0013,712.0,8,0.0,404.61,5,0,20251112,20251117
ORD-2025-13280,2025-11-12,2025-11-15,CUST-0607,PROD-0017,GEO-0026,1258.2,2,0.1,491.72,3,0,20251112,20251115
ORD-2025-13364,2025-11-12,2025-11-15,CUST-0622,PROD-0021,GEO-0021,359.1,1,0.1,164.68,3,0,20251112,20251115
ORD-2025-13520,2025-11-12,2025-11-14,CUST-0646,PROD-0017,GEO-0006,1398.0,2,0.0,624.97,2,0,20251112,20251114
ORD-2025-14323,2025-11-12,2025-11-16,CUST-0821,PROD-0034,GEO-0017,61.75,1,0.05,29.79,4,0,20251112,20251116
ORD-2025-10323,2025-11-13,2025-11-17,CUST-0071,PROD-0042,GEO-0009,124.95,3,0.15,53.72,4,0,20251113,20251117
ORD-2025-10506,2025-11-13,2025-11-18,CUST-0098,PROD-0043,GEO-0017,56.05,1,0.05,25.15,5,0,20251113,20251118
ORD-2025-10629,2025-11-13,2025-11-16,CUST-0124,PROD-0043,GEO-0029,236.0,4,0.0,127.14,3,0,20251113,20251116
ORD-2025-13291,2025-11-13,2025-11-16,CUST-0608,PROD-0018,GEO-0029,597.0,3,0.0,249.58,3,0,20251113,20251116
ORD-2025-10152,2025-11-14,2025-11-16,CUST-0033,PROD-0038,GEO-0026,189.0,1,0.0,87.93,2,0,20251114,20251116
ORD-2025-10824,2025-11-14,2025-11-18,CUST-0156,PROD-0060,GEO-0018,26.6,2,0.05,6.96,4,0,20251114,20251118
ORD-2025-11139,2025-11-14,2025-11-19,CUST-0210,PROD-0022,GEO-0027,208.05,1,0.05,107.59,5,0,20251114,20251119
ORD-2025-11299,2025-11-14,2025-11-19,CUST-0243,PROD-0027,GEO-0011,278.0,2,0.0,117.54,5,0,20251114,20251119
ORD-2025-11512,2025-11-14,2025-11-16,CUST-0289,PROD-0012,GEO-0010,59.0,1,0.0,34.32,2,0,20251114,20251116
ORD-2025-11661,2025-11-14,2025-11-15,CUST-0317,PROD-0039,GEO-0016,27.2,1,0.15,9.91,1,0,20251114,20251115
ORD-2025-11679,2025-11-14,2025-11-17,CUST-0318,PROD-0043,GEO-0014,159.3,3,0.1,77.55,3,0,20251114,20251117
ORD-2025-13306,2025-11-14,2025-11-16,CUST-0610,PROD-0060,GEO-0029,14.0,1,0.0,2.6,2,0,20251114,20251116
ORD-2025-13844,2025-11-14,2025-11-15,CUST-0715,PROD-0026,GEO-0012,474.05,1,0.05,188.28,1,0,20251114,20251115
ORD-2025-10156,2025-11-15,2025-11-18,CUST-0033,PROD-0032,GEO-0026,638.0,2,0.0,307.12,3,0,20251115,20251118
ORD-2025-10170,2025-11-15,2025-11-20,CUST-0035,PROD-0021,GEO-0006,399.0,1,0.0,203.87,5,0,20251115,20251120
ORD-2025-10500,2025-11-15,2025-11-16,CUST-0097,PROD-0045,GEO-0002,110.0,1,0.0,60.85,1,0,20251115,20251116
ORD-2025-11196,2025-11-15,2025-11-17,CUST-0227,PROD-0035,GEO-0015,150.0,2,0.0,80.56,2,0,20251115,20251117
ORD-2025-12561,2025-11-15,2025-11-20,CUST-0467,PROD-0006,GEO-0001,4936.2,4,0.05,1921.12,5,0,20251115,20251120
ORD-2025-12728,2025-11-15,2025-11-18,CUST-0498,PROD-0011,GEO-0019,245.1,2,0.05,143.0,3,0,20251115,20251118
ORD-2025-12884,2025-11-15,2025-11-16,CUST-0523,PROD-0055,GEO-0007,194.6,2,0.3,58.16,1,0,20251115,20251116
ORD-2025-13126,2025-11-15,2025-11-17,CUST-0578,PROD-0001,GEO-0005,1358.3,2,0.15,447.95,2,0,20251115,20251117
ORD-2025-13313,2025-11-15,2025-11-18,CUST-0612,PROD-0011,GEO-0032,328.95,3,0.15,173.22,3,0,20251115,20251118
ORD-2025-10841,2025-11-16,2025-11-18,CUST-0157,PROD-0003,GEO-0002,2034.9,6,0.15,678.58,2,0,20251116,20251118
ORD-2025-10872,2025-11-16,2025-11-18,CUST-0161,PROD-0007,GEO-0028,1898.1,2,0.05,727.04,2,0,20251116,20251118
ORD-2025-10964,2025-11-16,2025-11-20,CUST-0177,PROD-0055,GEO-0007,278.0,2,0.0,139.19,4,0,20251116,20251120
ORD-2025-11173,2025-11-16,2025-11-18,CUST-0222,PROD-0016,GEO-0002,1614.05,1,0.05,710.39,2,0,20251116,20251118
ORD-2025-11562,2025-11-16,2025-11-21,CUST-0301,PROD-0039,GEO-0016,136.0,5,0.15,46.2,5,0,20251116,20251121
ORD-2025-12704,2025-11-16,2025-11-17,CUST-0494,PROD-0006,GEO-0002,5196.0,4,0.0,2173.24,1,0,20251116,20251117
ORD-2025-12959,2025-11-16,2025-11-19,CUST-0544,PROD-0027,GEO-0021,118.15,1,0.15,37.69,3,0,20251116,20251119
ORD-2025-13476,2025-11-16,2025-11-18,CUST-0640,PROD-0044,GEO-0020,316.0,4,0.0,160.67,2,0,20251116,20251118
ORD-2025-13847,2025-11-16,2025-11-20,CUST-0716,PROD-0038,GEO-0032,359.1,2,0.05,160.02,4,0,20251116,20251120
ORD-2025-10100,2025-11-17,2025-11-19,CUST-0022,PROD-0044,GEO-0022,150.1,2,0.05,75.2,2,0,20251117,20251119
ORD-2025-10748,2025-11-17,2025-11-19,CUST-0144,PROD-0035,GEO-0004,180.0,3,0.2,70.08,2,0,20251117,20251119
ORD-2025-10851,2025-11-17,2025-11-23,CUST-0160,PROD-0027,GEO-0031,132.05,1,0.05,51.98,6,1,20251117,20251123
ORD-2025-11297,2025-11-17,2025-11-18,CUST-0243,PROD-0033,GEO-0011,574.6,4,0.15,209.92,1,0,20251117,20251118
ORD-2025-11900,2025-11-17,2025-11-20,CUST-0358,PROD-0051,GEO-0032,17.1,1,0.05,7.33,3,0,20251117,20251120
ORD-2025-12565,2025-11-17,2025-11-20,CUST-0467,PROD-0015,GEO-0001,253.65,3,0.05,133.98,3,0,20251117,20251120
ORD-2025-13112,2025-11-17,2025-11-19,CUST-0576,PROD-0045,GEO-0013,313.5,3,0.05,166.32,2,0,20251117,20251119
ORD-2025-13407,2025-11-17,2025-11-20,CUST-0626,PROD-0030,GEO-0018,458.0,2,0.0,228.83,3,0,20251117,20251120
ORD-2025-13452,2025-11-17,2025-11-19,CUST-0638,PROD-0043,GEO-0005,47.2,1,0.2,17.06,2,0,20251117,20251119
ORD-2025-14462,2025-11-17,2025-11-18,CUST-0849,PROD-0019,GEO-0021,296.1,1,0.1,111.44,1,0,20251117,20251118
ORD-2025-10654,2025-11-18,2025-11-21,CUST-0126,PROD-0035,GEO-0014,71.25,1,0.05,37.23,3,0,20251118,20251121
ORD-2025-11246,2025-11-18,2025-11-21,CUST-0234,PROD-0060,GEO-0030,13.3,1,0.05,2.11,3,0,20251118,20251121
ORD-2025-11520,2025-11-18,2025-11-21,CUST-0291,PROD-0004,GEO-0027,1099.0,1,0.0,415.14,3,0,20251118,20251121
ORD-2025-11701,2025-11-18,2025-11-20,CUST-0320,PROD-0020,GEO-0004,663.1,2,0.05,335.2,2,0,20251118,20251120
ORD-2025-12705,2025-11-18,2025-11-21,CUST-0494,PROD-0057,GEO-0002,153.0,4,0.15,55.36,3,0,20251118,20251121
ORD-2025-13100,2025-11-18,2025-11-24,CUST-0572,PROD-0059,GEO-0013,66.0,6,0.0,17.09,6,0,20251118,20251124
ORD-2025-13810,2025-11-18,2025-11-24,CUST-0709,PROD-0024,GEO-0006,598.0,2,0.0,307.53,6,1,20251118,20251124
ORD-2025-10073,2025-11-19,2025-11-20,CUST-0016,PROD-0040,GEO-0002,58.65,1,0.15,27.07,1,0,20251119,20251120
ORD-2025-10270,2025-11-19,2025-11-22,CUST-0062,PROD-0055,GEO-0031,132.05,1,0.05,63.47,3,0,20251119,20251122
ORD-2025-10466,2025-11-19,2025-11-21,CUST-0091,PROD-0049,GEO-0019,19.8,1,0.1,7.5,2,0,20251119,20251121
ORD-2025-10923,2025-11-19,2025-11-21,CUST-0169,PROD-0013,GEO-0007,69.0,1,0.0,40.74,2,0,20251119,20251121
ORD-2025-11445,2025-11-19,2025-11-21,CUST-0275,PROD-0021,GEO-0031,279.3,1,0.3,83.71,2,0,20251119,20251121
ORD-2025-11856,2025-11-19,2025-11-21,CUST-0349,PROD-0005,GEO-0010,3610.0,4,0.05,1182.91,2,0,20251119,20251121
ORD-2025-12490,2025-11-19,2025-11-22,CUST-0457,PROD-0022,GEO-0004,219.0,1,0.0,118.46,3,0,20251119,20251122
ORD-2025-13558,2025-11-19,2025-11-20,CUST-0654,PROD-0055,GEO-0026,417.0,3,0.0,209.59,1,0,20251119,20251120
ORD-2025-13868,2025-11-19,2025-11-21,CUST-0723,PROD-0009,GEO-0007,1043.1,2,0.05,395.7,2,0,20251119,20251121
ORD-2025-10967,2025-11-20,2025-11-23,CUST-0179,PROD-0012,GEO-0015,56.05,1,0.05,34.26,3,0,20251120,20251123
ORD-2025-11313,2025-11-20,2025-11-24,CUST-0246,PROD-0048,GEO-0005,100.8,4,0.1,31.58,4,0,20251120,20251124
ORD-2025-11332,2025-11-20,2025-11-23,CUST-0252,PROD-0033,GEO-0022,236.6,2,0.3,53.3,3,0,20251120,20251123
ORD-2025-13293,2025-11-20,2025-11-23,CUST-0608,PROD-0018,GEO-0029,756.2,4,0.05,290.57,3,0,20251120,20251123
ORD-2025-13524,2025-11-20,2025-11-23,CUST-0647,PROD-0020,GEO-0021,1047.0,3,0.0,557.01,3,0,20251120,20251123
ORD-2025-14106,2025-11-20,2025-11-21,CUST-0766,PROD-0048,GEO-0028,26.6,1,0.05,9.88,1,0,20251120,20251121
ORD-2025-10451,2025-11-21,2025-11-25,CUST-0089,PROD-0026,GEO-0024,1746.5,5,0.3,316.34,4,1,20251121,20251125
ORD-2025-10870,2025-11-21,2025-11-23,CUST-0161,PROD-0016,GEO-0028,1699.0,1,0.0,794.49,2,0,20251121,20251123
ORD-2025-10882,2025-11-21,2025-11-24,CUST-0162,PROD-0042,GEO-0010,44.1,1,0.1,22.69,3,0,20251121,20251124
ORD-2025-10935,2025-11-21,2025-11-23,CUST-0170,PROD-0048,GEO-0003,79.8,3,0.05,36.29,2,0,20251121,20251123
ORD-2025-11895,2025-11-21,2025-11-22,CUST-0356,PROD-0030,GEO-0030,458.0,2,0.0,226.46,1,0,20251121,20251122
ORD-2025-12184,2025-11-21,2025-11-25,CUST-0405,PROD-0050,GEO-0027,42.0,1,0.0,19.88,4,0,20251121,20251125
ORD-2025-13254,2025-11-21,2025-11-23,CUST-0598,PROD-0016,GEO-0027,1699.0,1,0.0,792.93,2,0,20251121,20251123
ORD-2025-14179,2025-11-21,2025-11-22,CUST-0785,PROD-0023,GEO-0024,473.1,2,0.05,225.68,1,0,20251121,20251122
ORD-2025-14188,2025-11-21,2025-11-26,CUST-0788,PROD-0021,GEO-0026,1995.0,5,0.0,1029.87,5,0,20251121,20251126
ORD-2025-10636,2025-11-22,2025-11-24,CUST-0124,PROD-0054,GEO-0029,568.1,2,0.05,275.98,2,0,20251122,20251124
ORD-2025-10680,2025-11-22,2025-11-24,CUST-0130,PROD-0005,GEO-0022,950.0,1,0.0,345.77,2,0,20251122,20251124
ORD-2025-10865,2025-11-22,2025-11-24,CUST-0161,PROD-0002,GEO-0028,2562.15,3,0.05,989.85,2,0,20251122,20251124
ORD-2025-11758,2025-11-22,2025-11-24,CUST-0331,PROD-0030,GEO-0004,229.0,1,0.0,113.43,2,0,20251122,20251124
ORD-2025-11918,2025-11-22,2025-11-25,CUST-0360,PROD-0012,GEO-0013,59.0,1,0.0,34.47,3,0,20251122,20251125
ORD-2025-13170,2025-11-22,2025-11-24,CUST-0587,PROD-0007,GEO-0026,1898.1,2,0.05,724.36,2,0,20251122,20251124
ORD-2025-14165,2025-11-22,2025-11-25,CUST-0779,PROD-0028,GEO-0012,7191.0,10,0.1,2650.85,3,0,20251122,20251125
ORD-2025-14438,2025-11-22,2025-11-29,CUST-0846,PROD-0054,GEO-0031,284.05,1,0.05,140.96,7,0,20251122,20251129
ORD-2025-10040,2025-11-23,2025-11-25,CUST-0008,PROD-0054,GEO-0005,299.0,1,0.0,153.67,2,0,20251123,20251125
ORD-2025-10424,2025-11-23,2025-11-24,CUST-0086,PROD-0029,GEO-0022,638.0,2,0.0,271.51,1,1,20251123,20251124
ORD-2025-10435,2025-11-23,2025-11-26,CUST-0087,PROD-0016,GEO-0009,3058.2,2,0.1,1245.68,3,0,20251123,20251126
ORD-2025-10709,2025-11-23,2025-11-26,CUST-0138,PROD-0034,GEO-0013,58.5,1,0.1,28.52,3,0,20251123,20251126
ORD-2025-11716,2025-11-23,2025-11-26,CUST-0324,PROD-0036,GEO-0017,49.0,1,0.0,23.33,3,0,20251123,20251126
ORD-2025-12301,2025-11-23,2025-11-25,CUST-0423,PROD-0029,GEO-0017,382.8,2,0.4,14.0,2,0,20251123,20251125
ORD-2025-13368,2025-11-23,2025-11-26,CUST-0622,PROD-0046,GEO-0021,129.2,4,0.05,50.57,3,0,20251123,20251126
ORD-2025-13607,2025-11-23,2025-11-26,CUST-0666,PROD-0018,GEO-0030,179.1,1,0.1,62.25,3,0,20251123,20251126
ORD-2025-13789,2025-11-23,2025-11-26,CUST-0705,PROD-0037,GEO-0016,598.5,3,0.05,315.02,3,0,20251123,20251126
ORD-2025-14214,2025-11-23,2025-11-24,CUST-0793,PROD-0004,GEO-0003,1099.0,1,0.0,415.47,1,0,20251123,20251124
ORD-2025-10403,2025-11-24,2025-11-26,CUST-0083,PROD-0031,GEO-0012,84.15,1,0.15,32.5,2,0,20251124,20251126
ORD-2025-10598,2025-11-24,2025-11-27,CUST-0117,PROD-0009,GEO-0012,1564.65,3,0.05,592.7,3,0,20251124,20251127
ORD-2025-10842,2025-11-24,2025-11-30,CUST-0158,PROD-0026,GEO-0027,998.0,2,0.0,430.67,6,0,20251124,20251130
ORD-2025-11067,2025-11-24,2025-11-27,CUST-0198,PROD-0057,GEO-0024,81.0,2,0.1,33.29,3,0,20251124,20251127
ORD-2025-11622,2025-11-24,2025-11-29,CUST-0310,PROD-0038,GEO-0029,718.2,4,0.05,322.21,5,0,20251124,20251129
ORD-2025-11732,2025-11-24,2025-11-26,CUST-0327,PROD-0036,GEO-0019,196.0,4,0.0,91.6,2,0,20251124,20251126
ORD-2025-11816,2025-11-24,2025-11-28,CUST-0341,PROD-0051,GEO-0017,34.2,2,0.05,9.56,4,1,20251124,20251128
ORD-2025-12530,2025-11-24,2025-11-26,CUST-0463,PROD-0030,GEO-0020,206.1,1,0.1,92.24,2,0,20251124,20251126
ORD-2025-13519,2025-11-24,2025-11-27,CUST-0646,PROD-0028,GEO-0006,479.4,1,0.4,22.78,3,0,20251124,20251127
ORD-2025-11001,2025-11-25,2025-11-30,CUST-0187,PROD-0042,GEO-0026,147.0,3,0.0,75.72,5,0,20251125,20251130
ORD-2025-11510,2025-11-25,2025-11-29,CUST-0289,PROD-0022,GEO-0010,876.0,4,0.0,475.52,4,0,20251125,20251129
ORD-2025-11740,2025-11-25,2025-11-28,CUST-0329,PROD-0008,GEO-0013,3418.2,2,0.1,1211.56,3,0,20251125,20251128
ORD-2025-12345,2025-11-25,2025-11-27,CUST-0427,PROD-0040,GEO-0005,69.0,1,0.0,34.24,2,1,20251125,20251127
ORD-2025-13231,2025-11-25,2025-11-28,CUST-0597,PROD-0058,GEO-0008,29.0,1,0.0,12.12,3,0,20251125,20251128
ORD-2025-14127,2025-11-25,2025-11-27,CUST-0770,PROD-0032,GEO-0019,223.3,1,0.3,58.52,2,0,20251125,20251127
ORD-2025-14286,2025-11-25,2025-11-27,CUST-0814,PROD-0021,GEO-0026,359.1,1,0.1,163.74,2,0,20251125,20251127
ORD-2025-10441,2025-11-26,2025-11-29,CUST-0087,PROD-0041,GEO-0009,39.0,1,0.0,18.54,3,0,20251126,20251129
ORD-2025-12147,2025-11-26,2025-11-29,CUST-0400,PROD-0033,GEO-0017,160.55,1,0.05,69.42,3,0,20251126,20251129
ORD-2025-12421,2025-11-26,2025-11-28,CUST-0443,PROD-0045,GEO-0030,220.0,2,0.0,121.35,2,0,20251126,20251128
ORD-2025-12707,2025-11-26,2025-12-03,CUST-0494,PROD-0055,GEO-0002,556.0,4,0.0,278.93,7,0,20251126,20251203
ORD-2025-12780,2025-11-26,2025-12-01,CUST-0511,PROD-0059,GEO-0031,11.0,1,0.0,3.7,5,0,20251126,20251201
ORD-2025-13831,2025-11-26,2025-11-29,CUST-0711,PROD-0020,GEO-0012,698.0,2,0.0,367.56,3,0,20251126,20251129
ORD-2025-14013,2025-11-26,2025-11-28,CUST-0753,PROD-0054,GEO-0008,508.3,2,0.15,217.03,2,0,20251126,20251128
ORD-2025-14435,2025-11-26,2025-11-28,CUST-0845,PROD-0021,GEO-0027,798.0,2,0.0,411.66,2,0,20251126,20251128
ORD-2025-10540,2025-11-27,2025-11-29,CUST-0105,PROD-0051,GEO-0018,18.0,1,0.0,6.59,2,0,20251127,20251129
ORD-2025-10689,2025-11-27,2025-11-28,CUST-0133,PROD-0017,GEO-0030,2796.0,4,0.0,1251.84,1,0,20251127,20251128
ORD-2025-12755,2025-11-27,2025-11-28,CUST-0503,PROD-0050,GEO-0002,113.4,3,0.1,44.77,1,0,20251127,20251128
ORD-2025-12897,2025-11-27,2025-11-29,CUST-0525,PROD-0033,GEO-0007,152.1,1,0.1,63.66,2,0,20251127,20251129
ORD-2025-14231,2025-11-27,2025-11-29,CUST-0796,PROD-0046,GEO-0016,61.2,2,0.1,24.88,2,0,20251127,20251129
ORD-2025-11422,2025-11-28,2025-12-02,CUST-0270,PROD-0005,GEO-0023,4845.0,6,0.15,1205.54,4,0,20251128,20251202
ORD-2025-11857,2025-11-28,2025-12-01,CUST-0349,PROD-0014,GEO-0010,596.0,4,0.0,355.94,3,0,20251128,20251201
ORD-2025-11965,2025-11-28,2025-11-30,CUST-0370,PROD-0058,GEO-0004,27.55,1,0.05,10.19,2,0,20251128,20251130
ORD-2025-12591,2025-11-28,2025-11-30,CUST-0471,PROD-0028,GEO-0021,799.0,1,0.0,345.27,2,0,20251128,20251130
ORD-2025-13180,2025-11-28,2025-12-02,CUST-0589,PROD-0006,GEO-0032,1234.05,1,0.05,480.51,4,0,20251128,20251202
ORD-2025-13345,2025-11-28,2025-11-29,CUST-0617,PROD-0033,GEO-0020,135.2,1,0.2,45.06,1,0,20251128,20251129
ORD-2025-13511,2025-11-28,2025-12-01,CUST-0646,PROD-0056,GEO-0006,206.1,1,0.1,90.39,3,0,20251128,20251201
ORD-2025-14217,2025-11-28,2025-12-03,CUST-0794,PROD-0007,GEO-0008,999.0,1,0.0,415.61,5,0,20251128,20251203
ORD-2025-10724,2025-11-29,2025-11-30,CUST-0140,PROD-0048,GEO-0006,25.2,1,0.1,8.77,1,0,20251129,20251130
ORD-2025-11163,2025-11-29,2025-12-06,CUST-0217,PROD-0010,GEO-0030,7245.0,5,0.0,2966.79,7,0,20251129,20251206
ORD-2025-11564,2025-11-29,2025-12-01,CUST-0301,PROD-0009,GEO-0016,1317.6,3,0.2,345.22,2,0,20251129,20251201
ORD-2025-12764,2025-11-29,2025-12-01,CUST-0505,PROD-0035,GEO-0017,71.25,1,0.05,37.66,2,0,20251129,20251201
ORD-2025-13232,2025-11-29,2025-12-04,CUST-0597,PROD-0032,GEO-0008,638.0,2,0.0,311.68,5,0,20251129,20251204
ORD-2025-13733,2025-11-29,2025-12-01,CUST-0693,PROD-0048,GEO-0004,212.8,8,0.05,83.99,2,0,20251129,20251201
ORD-2025-14198,2025-11-29,2025-12-01,CUST-0788,PROD-0052,GEO-0026,19.0,1,0.0,6.49,2,0,20251129,20251201
ORD-2025-14426,2025-11-29,2025-12-01,CUST-0843,PROD-0011,GEO-0018,122.55,1,0.05,72.68,2,0,20251129,20251201
ORD-2025-10076,2025-11-30,2025-12-06,CUST-0016,PROD-0027,GEO-0002,97.3,1,0.3,18.8,6,0,20251130,20251206
ORD-2025-11762,2025-11-30,2025-12-04,CUST-0332,PROD-0056,GEO-0007,229.0,1,0.0,113.82,4,0,20251130,20251204
ORD-2025-11763,2025-11-30,2025-12-02,CUST-0332,PROD-0003,GEO-0007,1995.0,5,0.0,863.05,2,0,20251130,20251202
ORD-2025-12009,2025-11-30,2025-12-04,CUST-0381,PROD-0030,GEO-0027,160.3,1,0.3,45.33,4,0,20251130,20251204
ORD-2025-12173,2025-11-30,2025-12-03,CUST-0403,PROD-0034,GEO-0013,104.0,2,0.2,44.59,3,0,20251130,20251203
ORD-2025-10032,2025-12-01,2025-12-02,CUST-0006,PROD-0049,GEO-0029,44.0,2,0.0,19.04,1,0,20251201,20251202
ORD-2025-10548,2025-12-01,2025-12-06,CUST-0106,PROD-0009,GEO-0018,1098.0,2,0.0,444.02,5,0,20251201,20251206
ORD-2025-12242,2025-12-01,2025-12-06,CUST-0416,PROD-0060,GEO-0013,14.0,1,0.0,3.39,5,0,20251201,20251206
ORD-2025-12695,2025-12-01,2025-12-03,CUST-0492,PROD-0022,GEO-0011,1314.0,6,0.0,711.08,2,0,20251201,20251203
ORD-2025-12753,2025-12-01,2025-12-05,CUST-0502,PROD-0039,GEO-0012,32.0,1,0.0,13.37,4,0,20251201,20251205
ORD-2025-12952,2025-12-01,2025-12-04,CUST-0541,PROD-0011,GEO-0026,129.0,1,0.0,80.17,3,0,20251201,20251204
ORD-2025-13083,2025-12-01,2025-12-05,CUST-0567,PROD-0002,GEO-0021,2427.3,3,0.1,852.66,4,0,20251201,20251205
ORD-2025-14196,2025-12-01,2025-12-08,CUST-0788,PROD-0038,GEO-0026,340.2,2,0.1,140.0,7,0,20251201,20251208
ORD-2025-10788,2025-12-02,2025-12-04,CUST-0150,PROD-0021,GEO-0026,798.0,2,0.0,408.82,2,0,20251202,20251204
ORD-2025-10943,2025-12-02,2025-12-03,CUST-0172,PROD-0046,GEO-0028,28.9,1,0.15,10.67,1,0,20251202,20251203
ORD-2025-12400,2025-12-02,2025-12-04,CUST-0438,PROD-0041,GEO-0027,27.3,1,0.3,5.34,2,0,20251202,20251204
ORD-2025-12657,2025-12-02,2025-12-04,CUST-0485,PROD-0034,GEO-0001,130.0,2,0.0,70.98,2,0,20251202,20251204
ORD-2025-13006,2025-12-02,2025-12-03,CUST-0553,PROD-0049,GEO-0004,22.0,1,0.0,8.12,1,0,20251202,20251203
ORD-2025-13762,2025-12-02,2025-12-05,CUST-0699,PROD-0039,GEO-0018,19.2,1,0.4,2.27,3,0,20251202,20251205
ORD-2025-11939,2025-12-03,2025-12-04,CUST-0364,PROD-0013,GEO-0028,327.75,5,0.05,199.2,1,0,20251203,20251204
ORD-2025-12036,2025-12-03,2025-12-04,CUST-0384,PROD-0058,GEO-0001,58.0,2,0.0,22.82,1,0,20251203,20251204
ORD-2025-12041,2025-12-03,2025-12-10,CUST-0384,PROD-0051,GEO-0001,17.1,1,0.05,5.28,7,0,20251203,20251210
ORD-2025-13060,2025-12-03,2025-12-05,CUST-0565,PROD-0018,GEO-0007,756.2,4,0.05,296.7,2,0,20251203,20251205
ORD-2025-13862,2025-12-03,2025-12-09,CUST-0721,PROD-0034,GEO-0032,52.0,1,0.2,23.8,6,0,20251203,20251209
ORD-2025-14275,2025-12-03,2025-12-05,CUST-0810,PROD-0005,GEO-0017,1900.0,2,0.0,690.98,2,0,20251203,20251205
ORD-2025-10606,2025-12-04,2025-12-08,CUST-0120,PROD-0033,GEO-0024,160.55,1,0.05,70.86,4,0,20251204,20251208
ORD-2025-10660,2025-12-04,2025-12-06,CUST-0128,PROD-0023,GEO-0032,236.55,1,0.05,113.29,2,0,20251204,20251206
ORD-2025-10779,2025-12-04,2025-12-06,CUST-0149,PROD-0059,GEO-0030,9.9,1,0.1,-0.48,2,0,20251204,20251206
ORD-2025-11592,2025-12-04,2025-12-10,CUST-0305,PROD-0044,GEO-0007,110.6,2,0.3,34.95,6,0,20251204,20251210
ORD-2025-12745,2025-12-04,2025-12-08,CUST-0499,PROD-0028,GEO-0028,479.4,1,0.4,23.03,4,0,20251204,20251208
ORD-2025-12993,2025-12-04,2025-12-09,CUST-0551,PROD-0013,GEO-0021,69.0,1,0.0,41.67,5,0,20251204,20251209
ORD-2025-13690,2025-12-04,2025-12-09,CUST-0683,PROD-0021,GEO-0004,758.1,2,0.05,365.11,5,0,20251204,20251209
ORD-2025-13953,2025-12-04,2025-12-07,CUST-0742,PROD-0027,GEO-0011,111.2,2,0.6,-44.88,3,1,20251204,20251207
ORD-2025-14469,2025-12-04,2025-12-08,CUST-0849,PROD-0039,GEO-0021,22.4,1,0.3,6.6,4,0,20251204,20251208
ORD-2025-10189,2025-12-05,2025-12-11,CUST-0040,PROD-0009,GEO-0013,521.55,1,0.05,196.89,6,0,20251205,20251211
ORD-2025-11394,2025-12-05,2025-12-09,CUST-0263,PROD-0009,GEO-0025,549.0,1,0.0,222.23,4,0,20251205,20251209
ORD-2025-11633,2025-12-05,2025-12-08,CUST-0311,PROD-0044,GEO-0005,237.0,3,0.0,122.14,3,0,20251205,20251208
