Order ID,Order Date,Ship Date,Customer ID,Product ID,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-2025-10865,2025-11-22,2025-11-24,CUST-0161,PROD-0002,East,New York,Buffalo,Technology,Phones,2562.15,3,0.05,989.85
ORD-2025-11758,2025-11-22,2025-11-24,CUST-0331,PROD-0030,Central,Ohio,Columbus,Furniture,Bookcases,229.0,1,0.0,113.43
ORD-2025-11918,2025-11-22,2025-11-25,CUST-0360,PROD-0012,South,Virginia,Richmond,Technology,Accessories,59.0,1,0.0,34.47
ORD-2025-13170,2025-11-22,2025-11-24,CUST-0587,PROD-0007,West,Arizona,Phoenix,Technology,Laptops,1898.1,2,0.05,724.36
ORD-2025-14165,2025-11-22,2025-11-25,CUST-0779,PROD-0028,South,Florida,Miami,Furniture,Tables,7191.0,10,0.1,2650.85
ORD-2025-14438,2025-11-22,2025-11-29,CUST-0846,PROD-0054,East,Pennsylvania,Pittsburgh,Office Supplies,Appliances,284.05,1,0.05,140.96
ORD-2025-10040,2025-11-23,2025-11-25,CUST-0008,PROD-0054,West,California,San Diego,Office Supplies,Appliances,299.0,1,0.0,153.67
ORD-2025-10424,2025-11-23,2025-11-24,CUST-0086,PROD-0029,West,Colorado,Denver,Furniture,Tables,638.0,2,0.0,271.51
ORD-2025-10435,2025-11-23,2025-11-26,CUST-0087,PROD-0016,South,Florida,Tampa,Technology,Copiers & Printers,3058.2,2,0.1,1245.68
ORD-2025-10709,2025-11-23,2025-11-26,CUST-0138,PROD-0034,South,Virginia,Richmond,Furniture,Furnishings,58.5,1,0.1,28.52
ORD-2025-11716,2025-11-23,2025-11-26,CUST-0324,PROD-0036,South,Tennessee,Nashville,Furniture,Furnishings,49.0,1,0.0,23.33
ORD-2025-12301,2025-11-23,2025-11-25,CUST-0423,PROD-0029,South,Tennessee,Nashville,Furniture,Tables,382.8,2,0.4,14.0
ORD-2025-13368,2025-11-23,2025-11-26,CUST-0622,PROD-0046,South,Florida,Orlando,Office Supplies,Paper,129.2,4,0.05,50.57
ORD-2025-13607,2025-11-23,2025-11-26,CUST-0666,PROD-0018,Central,Ohio,Cleveland,Technology,Copiers & Printers,179.1,1,0.1,62.25
ORD-2025-13789,2025-11-23,2025-11-26,CUST-0705,PROD-0037,West,Oregon,Portland,Furniture,Furnishings,598.5,3,0.05,315.02
ORD-2025-14214,2025-11-23,2025-11-24,CUST-0793,PROD-0004,Central,Illinois,Chicago,Technology,Phones,1099.0,1,0.0,415.47
ORD-2025-10403,2025-11-24,2025-11-26,CUST-0083,PROD-0031,South ,Florida,Miami,Furniture,Bookcases,84.15,1,0.15,32.5
ORD-2025-10598,2025-11-24,2025-11-27,CUST-0117,PROD-0009,South,Florida,Miami,Technology,Laptops,1564.65,3,0.05,592.7
ORD-2025-10842,2025-11-24,2025-11-30,CUST-0158,PROD-0026,Central,Texas,Austin,Furniture,Tables,998.0,2,0.0,430.67
ORD-2025-11067,2025-11-24,2025-11-27,CUST-0198,PROD-0057,Central,Michigan,Detroit,Office Supplies,Appliances,81.0,2,0.1,33.29
ORD-2025-11622,2025-11-24,2025-11-29,CUST-0310,PROD-0038,West,Nevada,Las Vegas,Office Supplies,Storage,718.2,4,0.05,322.21
ORD-2025-11732,2025-11-24,2025-11-26,CUST-0327,PROD-0036,Central,Texas,Dallas,Furniture,Furnishings,196.0,4,0.0,91.6
ORD-2025-11816,2025-11-24,2025-11-28,CUST-0341,PROD-0051,South,Tennessee,Nashville,Office Supplies,Binders,34.2,2,0.05,9.56
ORD-2025-12530,2025-11-24,2025-11-26,CUST-0463,PROD-0030,West,Washington,Seattle,Furniture,Bookcases,206.1,1,0.1,92.24
ORD-2025-13519,2025-11-24,2025-11-27,CUST-0646,PROD-0028,East,Pennsylvania,Philadelphia,Furniture,Tables,479.4,1,0.4,22.78
ORD-2025-11001,2025-11-25,2025-11-30,CUST-0187,PROD-0042,West,Arizona,Phoenix,Office Supplies,Art,147.0,3,0.0,75.72
ORD-2025-11510,2025-11-25,2025-11-29,CUST-0289,PROD-0022,South,Georgia,Atlanta,Furniture,Chairs,876.0,4,0.0,475.52
ORD-2025-11740,2025-11-25,2025-11-28,CUST-0329,PROD-0008,South,Virginia,Richmond,Technology,Laptops,3418.2,2,0.1,1211.56
ORD-2025-12345,2025-11-25,2025-11-27,CUST-0427,PROD-0040,West,California,San Diego,Office Supplies,Storage,69.0,1,0.0,34.24
ORD-2025-13231,2025-11-25,2025-11-28,CUST-0597,PROD-0058,West,California,Los Angeles,Office Supplies,Fasteners,29.0,1,0.0,12.12
ORD-2025-14127,2025-11-25,2025-11-27,CUST-0770,PROD-0032,Central,Texas,Dallas,Furniture,Bookcases,223.3,1,0.3,58.52
ORD-2025-14286,2025-11-25,2025-11-27,CUST-0814,PROD-0021,West,Arizona,Phoenix,Furniture,Chairs,359.1,1,0.1,163.74
ORD-2025-10441,2025-11-26,2025-11-29,CUST-0087,PROD-0041,South,Florida,Tampa,Office Supplies,Storage,39.0,1,0.0,18.54
ORD-2025-12147,2025-11-26,2025-11-29,CUST-0400,PROD-0033,South,Tennessee,Nashville,Furniture,Bookcases,160.55,1,0.05,69.42
ORD-2025-12421,2025-11-26,2025-11-28,CUST-0443,PROD-0045,Central,Ohio,Cleveland,Office Supplies,Art,220.0,2,0.0,121.35
ORD-2025-12707,2025-11-26,2025-12-03,CUST-0494,PROD-0055,East,Massachusetts,Boston,Office Supplies,Appliances,556.0,4,0.0,278.93
ORD-2025-12780,2025-11-26,2025-12-01,CUST-0511,PROD-0059,East,Pennsylvania,Pittsburgh,Office Supplies,Fasteners,11.0,1,0.0,3.7
ORD-2025-13831,2025-11-26,2025-11-29,CUST-0711,PROD-0020,South,Florida,Miami,Furniture,Chairs,698.0,2,0.0,367.56
ORD-2025-14013,2025-11-26,2025-11-28,CUST-0753,PROD-0054,West,California,Los Angeles,Office Supplies,Appliances,508.3,2,0.15,217.03
ORD-2025-14435,2025-11-26,2025-11-28,CUST-0845,PROD-0021,Central,Texas,Austin,Furniture,Chairs,798.0,2,0.0,411.66
ORD-2025-10540,2025-11-27,2025-11-29,CUST-0105,PROD-0051,East,New Jersey,Newark,Office Supplies,Binders,18.0,1,0.0,6.59
ORD-2025-10689,2025-11-27,2025-11-28,CUST-0133,PROD-0017,Central,Ohio,Cleveland,technology,Copiers & Printers,2796.0,4,0.0,1251.84
ORD-2025-12755,2025-11-27,2025-11-28,CUST-0503,PROD-0050,East,Massachusetts,Boston,Office Supplies,Binders,113.4,3,0.1,44.77
ORD-2025-12897,2025-11-27,2025-11-29,CUST-0525,PROD-0033,West,Washington,Spokane,Furniture,Bookcases,152.1,1,0.1,63.66
ORD-2025-14231,2025-11-27,2025-11-29,CUST-0796,PROD-0046,West,Oregon,Portland,Office Supplies,Paper,61.2,2,0.1,24.88
ORD-2025-11422,2025-11-28,2025-12-02,CUST-0270,PROD-0005,Central,Texas,Houston,Technology,Phones,4845.0,6,0.15,1205.54
ORD-2025-11857,2025-11-28,2025-12-01,CUST-0349,PROD-0014,South,Georgia,Atlanta,Technology,Accessories,596.0,4,0.0,355.94
ORD-2025-11965,2025-11-28,2025-11-30,CUST-0370,PROD-0058,Central,Ohio,Columbus,Office Supplies,Fasteners,27.55,1,0.05,10.19
ORD-2025-12591,2025-11-28,2025-11-30,CUST-0471,PROD-0028,South,Florida,Orlando,Furniture,Tables,799.0,1,0.0,345.27
ORD-2025-13180,2025-11-28,2025-12-02,CUST-0589,PROD-0006,Central,Minnesota,Minneapolis,Technology,Laptops,1234.05,1,0.05,480.51
ORD-2025-13345,2025-11-28,2025-11-29,CUST-0617,PROD-0033,West,Washington,Seattle,Furniture,Bookcases,135.2,1,0.2,45.06
ORD-2025-13511,2025-11-28,2025-12-01,CUST-0646,PROD-0056,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,206.1,1,0.1,90.39
ORD-2025-14217,2025-11-28,2025-12-03,CUST-0794,PROD-0007,West,California,Los Angeles,Technology,Laptops,999.0,1,0.0,415.61
ORD-2025-10724,2025-11-29,2025-11-30,CUST-0140,PROD-0048,East,Pennsylvania,Philadelphia,Office Supplies,Paper,25.2,1,0.1,8.77
ORD-2025-11163,2025-11-29,2025-12-06,CUST-0217,PROD-0010,Central,Ohio,Cleveland,Technology,Laptops,7245.0,5,0.0,2966.79
ORD-2025-11564,2025-11-29,2025-12-01,CUST-0301,PROD-0009,West,Oregon,Portland,Technology,Laptops,1317.6,3,0.2,345.22
ORD-2025-12764,2025-11-29,2025-12-01,CUST-0505,PROD-0035,South,Tennessee,Nashville,Furniture,Furnishings,71.25,1,0.05,37.66
ORD-2025-13232,2025-11-29,2025-12-04,CUST-0597,PROD-0032,West,California,Los Angeles,Furniture,Bookcases,638.0,2,0.0,311.68
ORD-2025-13733,2025-11-29,2025-12-01,CUST-0693,PROD-0048,Central,Ohio,Columbus,Office Supplies,Paper,212.8,8,0.05,83.99
ORD-2025-14198,2025-11-29,2025-12-01,CUST-0788,PROD-0052,West,Arizona,Phoenix,Office Supplies,Binders,19.0,1,0.0,6.49
ORD-2025-14426,2025-11-29,2025-12-01,CUST-0843,PROD-0011,East,New Jersey,Newark,Technology,Accessories,122.55,1,0.05,72.68
ORD-2025-10076,2025-11-30,2025-12-06,CUST-0016,PROD-0027,East,Massachusetts,Boston,Furniture,Tables,97.3,1,0.3,18.8
ORD-2025-11762,2025-11-30,2025-12-04,CUST-0332,PROD-0056,West,Washington,Spokane,Office Supplies,Appliances,229.0,1,0.0,113.82
ORD-2025-11763,2025-11-30,2025-12-02,CUST-0332,PROD-0003,West,Washington,Spokane,Technology,Phones,1995.0,5,0.0,863.05
ORD-2025-12009,2025-11-30,2025-12-04,CUST-0381,PROD-0030,Central,Texas,Austin,Furniture,Bookcases,160.3,1,0.3,45.33
ORD-2025-12173,2025-11-30,2025-12-03,CUST-0403,PROD-0034,South,Virginia,Richmond,Furniture,Furnishings,104.0,2,0.2,44.59
ORD-2025-10032,2025-12-01,2025-12-02,CUST-0006,PROD-0049,West,Nevada,Las Vegas,Office Supplies,Paper,44.0,2,0.0,19.04
ORD-2025-10548,2025-12-01,2025-12-06,CUST-0106,PROD-0009,East,New Jersey,Newark,Technology,Laptops,1098.0,2,0.0,444.02
ORD-2025-12242,2025-12-01,2025-12-06,CUST-0416,PROD-0060,South,Virginia,Richmond,Office Supplies,Fasteners,14.0,1,0.0,3.39
ORD-2025-12695,2025-12-01,2025-12-03,CUST-0492,PROD-0022,West,California,San Jose,Furniture,Chairs,1314.0,6,0.0,711.08
ORD-2025-12753,2025-12-01,2025-12-05,CUST-0502,PROD-0039,South,Florida,Miami,Office Supplies,Storage,32.0,1,0.0,13.37
ORD-2025-12952,2025-12-01,2025-12-04,CUST-0541,PROD-0011,West,Arizona,Phoenix,Technology,Accessories,129.0,1,0.0,80.17
ORD-2025-13083,2025-12-01,2025-12-05,CUST-0567,PROD-0002,South,Florida,Orlando,Technology,Phones,2427.3,3,0.1,852.66
ORD-2025-14196,2025-12-01,2025-12-08,CUST-0788,PROD-0038,West,Arizona,Phoenix,Office Supplies,Storage,340.2,2,0.1,140.0
ORD-2025-10788,2025-12-02,2025-12-04,CUST-0150,PROD-0021,West,Arizona,Phoenix,Furniture,Chairs,798.0,2,0.0,408.82
ORD-2025-10943,2025-12-02,2025-12-03,CUST-0172,PROD-0046,East,New York,Buffalo,Office Supplies,Paper,28.9,1,0.15,10.67
ORD-2025-12400,2025-12-02,2025-12-04,CUST-0438,PROD-0041,Central,Texas,Austin,Office Supplies,Storage,27.3,1,0.3,5.34
ORD-2025-12657,2025-12-02,2025-12-04,CUST-0485,PROD-0034,Central,Texas,San Antonio,Furniture,Furnishings,130.0,2,0.0,70.98
ORD-2025-13006,2025-12-02,2025-12-03,CUST-0553,PROD-0049,Central,Ohio,Columbus,Office Supplies,Paper,22.0,1,0.0,8.12
ORD-2025-13762,2025-12-02,2025-12-05,CUST-0699,PROD-0039,East,New Jersey,Newark,Office Supplies,Storage,19.2,1,0.4,2.27
ORD-2025-11939,2025-12-03,2025-12-04,CUST-0364,PROD-0013,East,New York,Buffalo,Technology,Accessories,327.75,5,0.05,199.2
ORD-2025-12036,2025-12-03,2025-12-04,CUST-0384,PROD-0058,Central,Texas,San Antonio,Office Supplies,Fasteners,58.0,2,0.0,22.82
ORD-2025-12041,2025-12-03,2025-12-10,CUST-0384,PROD-0051,Central,Texas,San Antonio,Office Supplies,Binders,17.1,1,0.05,5.28
ORD-2025-13060,2025-12-03,2025-12-05,CUST-0565,PROD-0018,West,Washington,Spokane,Technology,Copiers & Printers,756.2,4,0.05,296.7
ORD-2025-13862,2025-12-03,2025-12-09,CUST-0721,PROD-0034,Central,Minnesota,Minneapolis,Furniture,Furnishings,52.0,1,0.2,23.8
ORD-2025-14275,2025-12-03,2025-12-05,CUST-0810,PROD-0005,South,Tennessee,Nashville,Technology,Phones,1900.0,2,0.0,690.98
ORD-2025-10606,2025-12-04,2025-12-08,CUST-0120,PROD-0033,Central,Michigan,Detroit,Furniture,Bookcases,160.55,1,0.05,70.86
ORD-2025-10660,2025-12-04,2025-12-06,CUST-0128,PROD-0023,Central,Minnesota,Minneapolis,Furniture,Chairs,236.55,1,0.05,113.29
ORD-2025-10779,2025-12-04,2025-12-06,CUST-0149,PROD-0059,Central,Ohio,Cleveland,Office Supplies,Fasteners,9.9,1,0.1,-0.48
ORD-2025-11592,2025-12-04,2025-12-10,CUST-0305,PROD-0044,West,Washington,Spokane,Office Supplies,Art,110.6,2,0.3,34.95
ORD-2025-12745,2025-12-04,2025-12-08,CUST-0499,PROD-0028,East,New York,Buffalo,Furniture,Tables,479.4,1,0.4,23.03
ORD-2025-12993,2025-12-04,2025-12-09,CUST-0551,PROD-0013,South,Florida,Orlando,Technology,Accessories,69.0,1,0.0,41.67
ORD-2025-13690,2025-12-04,2025-12-09,CUST-0683,PROD-0021,Central,Ohio,Columbus,Furniture,Chairs,758.1,2,0.05,365.11
ORD-2025-13953,2025-12-04,2025-12-07,CUST-0742,PROD-0027,West,California,San Jose,Furniture,Tables,111.2,2,0.6,-44.88
ORD-2025-14469,2025-12-04,2025-12-08,CUST-0849,PROD-0039,South,Florida,Orlando,Office Supplies,Storage,22.4,1,0.3,6.6
ORD-2025-10189,2025-12-05,2025-12-11,CUST-0040,PROD-0009,South,Virginia,Richmond,Technology,Laptops,521.55,1,0.05,196.89
ORD-2025-11394,2025-12-05,2025-12-09,CUST-0263,PROD-0009,West,California,San Francisco,Technology,Laptops,549.0,1,0.0,222.23
ORD-2025-11633,2025-12-05,2025-12-08,CUST-0311,PROD-0044,West,California,San Diego,Office Supplies,Art,237.0,3,0.0,122.14
ORD-2025-11999,2025-12-05,2025-12-06,CUST-0378,PROD-0021,West,California,San Diego,Furniture,Chairs,319.2,1,0.2,123.49
ORD-2025-12021,2025-12-05,2025-12-10,CUST-0381,PROD-0055,Central,Texas,Austin,Office Supplies,Appliances,396.15,3,0.05,186.99
ORD-2025-12095,2025-12-05,2025-12-08,CUST-0392,PROD-0019,Central,Texas,Dallas,Technology,Copiers & Printers,296.1,1,0.1,112.17
ORD-2025-13127,2025-12-05,2025-12-08,CUST-0578,PROD-0005,West,California,San Diego,Technology,Phones,1805.0,2,0.05,594.77
ORD-2025-13722,2025-12-05,2025-12-09,CUST-0692,PROD-0041,South,Florida,Tampa,Office Supplies,Storage,35.1,1,0.1,14.54
ORD-2025-10772,2025-12-06,2025-12-11,CUST-0147,PROD-0038,East,New York,Buffalo,Office Supplies,Storage,302.4,2,0.2,102.77
ORD-2025-11144,2025-12-06,2025-12-10,CUST-0211,PROD-0055,Central,Minnesota,Minneapolis,Office Supplies,Appliances,139.0,1,0.0,70.81
ORD-2025-11255,2025-12-06,2025-12-07,CUST-0234,PROD-0059,Central,Ohio,Cleveland,Office Supplies,Fasteners,22.0,2,0.0,5.66
ORD-2025-11819,2025-12-06,2025-12-09,CUST-0342,PROD-0008,West,California,San Jose,Technology,Laptops,1899.0,1,0.0,793.45
ORD-2025-11862,2025-12-06,2025-12-08,CUST-0350,PROD-0005,Central,Ohio,Columbus,Technology,Phones,1710.0,2,0.1,502.07
ORD-2025-11979,2025-12-06,2025-12-11,CUST-0373,PROD-0042,East,New York,New York City,Office Supplies,Art,294.0,6,0.0,147.68
ORD-2025-14261,2025-12-06,2025-12-08,CUST-0807,PROD-0028,East,New York,New York City,Furniture,Tables,1358.3,2,0.15,448.61
ORD-2025-10849,2025-12-07,2025-12-10,CUST-0159,PROD-0001,West,California,San Jose,Technology,Phones,1438.2,2,0.1,524.88
ORD-2025-11463,2025-12-07,2025-12-11,CUST-0277,PROD-0055,Central,Minnesota,Minneapolis,Office Supplies,Appliances,556.0,4,0.0,268.89
ORD-2025-11572,2025-12-07,2025-12-09,CUST-0301,PROD-0029,West,Oregon,Portland,Furniture,Tables,223.3,1,0.3,39.34
ORD-2025-11764,2025-12-07,2025-12-08,CUST-0332,PROD-0018,West,Washington,Spokane,Technology,Copiers & Printers,597.0,3,0.0,257.32
ORD-2025-11989,2025-12-07,2025-12-09,CUST-0376,PROD-0031,West,Washington,Spokane,Furniture,Bookcases,94.05,1,0.05,43.7
ORD-2025-12555,2025-12-07,2025-12-09,CUST-0467,PROD-0012,Central,Texas,San Antonio,Technology,Accessories,59.0,1,0.0,37.01
ORD-2025-12564,2025-12-07,2025-12-09,CUST-0467,PROD-0004,Central,Texas,San Antonio,Technology,Phones,1099.0,1,0.0,414.76
ORD-2025-12604,2025-12-07,2025-12-10,CUST-0473,PROD-0038,West,Nevada,Las Vegas,Office Supplies,Storage,718.2,4,0.05,310.77
ORD-2025-10062,2025-12-08,2025-12-12,CUST-0013,PROD-0035,Central,Ohio,Columbus,Furniture,Furnishings,318.75,5,0.15,146.33
ORD-2025-10337,2025-12-08,2025-12-10,CUST-0072,PROD-0048,West,Nevada,Las Vegas,Office Supplies,Paper,252.0,10,0.1,105.95
ORD-2025-11149,2025-12-08,2025-12-12,CUST-0215,PROD-0033,East,Pennsylvania,Philadelphia,Furniture,Bookcases,456.3,3,0.1,181.56
ORD-2025-11559,2025-12-08,2025-12-10,CUST-0300,PROD-0039,Central,Michigan,Detroit,Office Supplies,Storage,28.8,1,0.1,13.28
ORD-2025-11667,2025-12-08,2025-12-11,CUST-0317,PROD-0059,West,Oregon,Portland,Office Supplies,Fasteners,39.6,4,0.1,2.99
ORD-2025-14050,2025-12-08,2025-12-09,CUST-0758,PROD-0001,Central,Ohio,Cleveland,Technology,Phones,799.0,1,0.0,343.19
ORD-2025-11069,2025-12-09,2025-12-11,CUST-0198,PROD-0005,Central,Michigan,Detroit,Technology,Phones,1900.0,2,0.0,689.8
ORD-2025-11091,2025-12-09,2025-12-10,CUST-0201,PROD-0060,West,Oregon,Portland,Office Supplies,Fasteners,13.3,1,0.05,2.29
ORD-2025-11296,2025-12-09,2025-12-12,CUST-0242,PROD-0010,East,New Jersey,Newark,Technology,Laptops,2898.0,2,0.0,1188.93
ORD-2025-12986,2025-12-09,2025-12-13,CUST-0550,PROD-0024,West,Nevada,Las Vegas,Furniture,Chairs,239.2,1,0.2,93.39
ORD-2025-13528,2025-12-09,2025-12-13,CUST-0649,PROD-0008,Central,Texas,Austin,Technology,Laptops,7596.0,4,0.0,3176.78
ORD-2025-13553,2025-12-09,2025-12-11,CUST-0653,PROD-0005,West,Arizona,Phoenix,Technology,Phones,1900.0,2,0.0,686.39
ORD-2025-13867,2025-12-09,2025-12-11,CUST-0723,PROD-0030,West,Washington,Spokane,Furniture,Bookcases,229.0,1,0.0,114.68
ORD-2025-13993,2025-12-09,2025-12-13,CUST-0749,PROD-0040,Central,Ohio,Columbus,Office Supplies,Storage,58.65,1,0.15,27.29
ORD-2025-14401,2025-12-09,2025-12-11,CUST-0838,PROD-0040,South,Georgia,Atlanta,Office Supplies,Storage,62.1,1,0.1,30.58
ORD-2025-10315,2025-12-10,2025-12-12,CUST-0069,PROD-0028,West,California,San Diego,Furniture,Tables,1598.0,2,0.0,689.78
ORD-2025-10917,2025-12-10,2025-12-12,CUST-0168,PROD-0057,South,Florida,Miami,Office Supplies,Appliances,162.0,4,0.1,67.59
ORD-2025-11524,2025-12-10,2025-12-13,CUST-0291,PROD-0049,Central,Texas,Austin,Office Supplies,Paper,22.0,1,0.0,9.8
ORD-2025-10285,2025-12-11,2025-12-18,CUST-0064,PROD-0032,Central,Texas,Austin,Furniture,Bookcases,606.1,2,0.05,275.92
ORD-2025-10624,2025-12-11,2025-12-13,CUST-0124,PROD-0007,West,Nevada,Las Vegas,Technology,Laptops,3396.6,4,0.15,1052.31
ORD-2025-10806,2025-12-11,2025-12-13,CUST-0151,PROD-0049,West,Arizona,Phoenix,Office Supplies,Paper,20.9,1,0.05,9.41
ORD-2025-10836,2025-12-11,2025-12-14,CUST-0156,PROD-0014,East,New Jersey,Newark,Technology,Accessories,1490.0,10,0.0,884.16
ORD-2025-10881,2025-12-11,2025-12-14,CUST-0162,PROD-0019,South,Georgia,Atlanta,Technology,Copiers & Printers,888.3,3,0.1,330.6
ORD-2025-11498,2025-12-11,2025-12-13,CUST-0286,PROD-0004,Central,Ohio,Columbus,Technology,Phones,2198.0,2,0.0,830.91
ORD-2025-12747,2025-12-11,2025-12-12,CUST-0499,PROD-0048,East,New York,Buffalo,Office Supplies,Paper,79.8,3,0.05,32.48
ORD-2025-13002,2025-12-11,2025-12-18,CUST-0553,PROD-0029,Central,Ohio,Columbus,Furniture,Tables,1276.0,4,0.0,530.43
ORD-2025-13003,2025-12-11,2025-12-13,CUST-0553,PROD-0006,Central,Ohio,Columbus,Technology,Laptops,4676.4,4,0.1,1661.28
ORD-2025-13236,2025-12-11,2025-12-13,CUST-0597,PROD-0036,West,California,Los Angeles,Furniture,Furnishings,83.3,2,0.15,35.95
ORD-2025-14174,2025-12-11,2025-12-15,CUST-0781,PROD-0035,East,Pennsylvania,Philadelphia,Furniture,Furnishings,150.0,2,0.0,80.0
ORD-2025-10182,2025-12-12,2025-12-13,CUST-0037,PROD-0029,West,California,San Francisco,Furniture,Tables,159.5,1,0.5,-23.78
ORD-2025-10392,2025-12-12,2025-12-15,CUST-0081,PROD-0058,East,Massachusetts,Boston,Office Supplies,Fasteners,29.0,1,0.0,10.66
ORD-2025-10766,2025-12-12,2025-12-15,CUST-0146,PROD-0043,East,Pennsylvania,Philadelphia,Office Supplies,Art,59.0,1,0.0,30.85
ORD-2025-12577,2025-12-12,2025-12-14,CUST-0469,PROD-0043,East,New York,Buffalo,Office Supplies,Art,177.0,3,0.0,84.4
ORD-2025-12671,2025-12-12,2025-12-13,CUST-0487,PROD-0017,South,Florida,Orlando,Technology,Copiers & Printers,1258.2,2,0.1,491.46
ORD-2025-12882,2025-12-12,2025-12-14,CUST-0522,PROD-0004,Central,Texas,Austin,Technology,Phones,3297.0,3,0.0,1243.84
ORD-2025-13390,2025-12-12,2025-12-14,CUST-0625,PROD-0059,West,Washington,Seattle,Office Supplies,Fasteners,11.0,1,0.0,3.28
ORD-2025-13591,2025-12-12,2025-12-14,CUST-0662,PROD-0003,Central,Texas,Austin,Technology,Phones,379.05,1,0.05,152.42
ORD-2025-14283,2025-12-12,2025-12-15,CUST-0813,PROD-0005,Central,Minnesota,Minneapolis,Technology,Phones,902.5,1,0.05,298.51
ORD-2025-14397,2025-12-12,2025-12-17,CUST-0837,PROD-0050,West,Oregon,Portland,Office Supplies,Binders,42.0,1,0.0,20.06
ORD-2025-10258,2025-12-13,2025-12-17,CUST-0060,PROD-0047,South,Florida,Miami,Office Supplies,Paper,96.0,4,0.0,36.97
ORD-2025-10381,2025-12-13,2025-12-14,CUST-0080,PROD-0024,East,Massachusetts,Boston,Furniture,Chairs,284.05,1,0.05,140.55
ORD-2025-10609,2025-12-13,2025-12-16,CUST-0121,PROD-0026,West,Washington,Spokane,Furniture,Tables,1497.0,3,0.0,638.36
ORD-2025-10749,2025-12-13,2025-12-17,CUST-0145,PROD-0060,South,North Carolina,Charlotte,Office Supplies,Fasteners,42.0,3,0.0,16.69
ORD-2025-11544,2025-12-13,2025-12-19,CUST-0295,PROD-0020,West,California,San Diego,Furniture,Chairs,1256.4,4,0.1,588.47
ORD-2025-11676,2025-12-13,2025-12-14,CUST-0318,PROD-0045,East,New York,New York City,Office Supplies,Art,297.0,3,0.1,152.25
ORD-2025-12532,2025-12-13,2025-12-17,CUST-0463,PROD-0011,West,Washington,Seattle,Technology,Accessories,258.0,2,0.0,157.08
ORD-2025-12777,2025-12-13,2025-12-16,CUST-0509,PROD-0012,West,Washington,Seattle,Technology,Accessories,295.0,5,0.0,188.76
ORD-2025-10460,2025-12-14,2025-12-16,CUST-0089,PROD-0011,Central,Michigan,Detroit,Technology,Accessories,1032.0,8,0.0,634.61
ORD-2025-10584,2025-12-14,2025-12-19,CUST-0114,PROD-0006,East,Massachusetts,Boston,Technology,Laptops,2598.0,2,0.0,1085.48
ORD-2025-10694,2025-12-14,2025-12-16,CUST-0134,PROD-0048,Central,Texas,Houston,Office Supplies,Paper,56.0,2,0.0,26.35
ORD-2025-11680,2025-12-14,2025-12-16,CUST-0318,PROD-0028,East,New York,New York City,Furniture,Tables,2796.5,5,0.3,527.95
ORD-2025-11891,2025-12-14,2025-12-15,CUST-0354,PROD-0058,West,California,San Diego,Office Supplies,Fasteners,29.0,1,0.0,11.52
ORD-2025-11993,2025-12-14,2025-12-16,CUST-0377,PROD-0021,West,Nevada,Las Vegas,Furniture,Chairs,359.1,1,0.1,165.74
ORD-2025-12305,2025-12-14,2025-12-15,CUST-0423,PROD-0036,South,Tennessee,Nashville,Furniture,Furnishings,49.0,1,0.0,25.83
ORD-2025-12352,2025-12-14,2025-12-17,CUST-0429,PROD-0045,Central ,Texas,Dallas,Office Supplies,Art,220.0,2,0.0,120.96
ORD-2025-13998,2025-12-14,2025-12-19,CUST-0749,PROD-0044,Central,Ohio,Columbus,Office Supplies,Art,142.2,3,0.4,26.56
ORD-2025-14416,2025-12-14,2025-12-16,CUST-0841,PROD-0052,East,New York,Buffalo,Office Supplies,Binders,19.0,1,0.0,6.76
ORD-2025-10352,2025-12-15,2025-12-16,CUST-0073,PROD-0007,West,Nevada,Las Vegas,Technology,Laptops,1998.0,2,0.0,828.28
ORD-2025-11011,2025-12-15,2025-12-18,CUST-0189,PROD-0021,South,Virginia,Richmond,Furniture,Chairs,359.1,1,0.1,164.46
ORD-2025-12824,2025-12-15,2025-12-16,CUST-0516,PROD-0018,South,Florida,Miami,Technology,Copiers & Printers,169.15,1,0.15,52.45
ORD-2025-10479,2025-12-16,2025-12-21,CUST-0095,PROD-0037,South,Tennessee,Nashville,Furniture,Furnishings,147.0,1,0.3,51.6
ORD-2025-10989,2025-12-16,2025-12-21,CUST-0183,PROD-0060,South,Florida,Orlando,Office Supplies,Fasteners,23.8,2,0.15,1.53
ORD-2025-11951,2025-12-16,2025-12-22,CUST-0367,PROD-0005,West,Washington,Spokane,Technology,Phones,1900.0,2,0.0,689.77
ORD-2025-12048,2025-12-16,2025-12-17,CUST-0385,PROD-0009,West,Oregon,Portland,Technology,Laptops,549.0,1,0.0,223.82
ORD-2025-12392,2025-12-16,2025-12-18,CUST-0437,PROD-0002,Central,Minnesota,Minneapolis,Technology,Phones,1798.0,2,0.0,748.17
ORD-2025-12899,2025-12-16,2025-12-17,CUST-0526,PROD-0020,West,California,Los Angeles,Furniture,Chairs,349.0,1,0.0,185.21
ORD-2025-13000,2025-12-16,2025-12-20,CUST-0552,PROD-0045,Central,Michigan,Detroit,Office Supplies,Art,550.0,5,0.0,302.03
ORD-2025-13045,2025-12-16,2025-12-18,CUST-0562,PROD-0017,Central,Illinois,Chicago,Technology,Copiers & Printers,699.0,1,0.0,314.44
